User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?,Is Fraud?
173,0,2014,12,6,06:56,235.61,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
315,0,2014,12,8,06:21,1.0,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
363,0,2014,12,8,21:08,1.0,Swipe Transaction,7945328079774550558,La Verne,CA,91750.0,4900,,No
187,0,2014,12,12,09:55,130.18,Swipe Transaction,4055257078481058705,La Verne,CA,91750.0,7538,,No
56,0,2014,12,13,06:42,84.29,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
30,0,2014,12,13,20:06,1.0,Swipe Transaction,-2241979537006931381,Muscatine,IA,52761.0,5812,,No
83,0,2014,12,16,06:22,187.57,Swipe Transaction,-5581123930363301609,Davenport,IA,52803.0,5311,,No
151,0,2014,12,25,16:57,15.63,Online Transaction,4241336128694185533,ONLINE,,,4814,,No
472,0,2014,12,26,06:06,192.89,Swipe Transaction,2027553650310142703,Muscatine,IA,52761.0,5541,,No
35,0,2014,12,27,20:07,84.14,Swipe Transaction,838425044734233142,Davenport,IA,52804.0,4814,,No
212,0,2014,12,29,09:40,1.0,Swipe Transaction,3952145593743244256,La Verne,CA,91750.0,7538,,No
413,0,2014,12,29,13:03,32.87,Swipe Transaction,-1605794445852049456,La Verne,CA,91750.0,5812,,No
407,0,2014,12,29,16:31,207.76,Swipe Transaction,-5904116920141006298,Diamond Bar,CA,91765.0,5719,,No
363,0,2014,12,30,06:33,64.66,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
105,0,2015,1,2,06:58,173.5,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
413,0,2015,1,2,11:54,210.19,Chip Transaction,6666504894937430109,La Verne,CA,91750.0,5499,,No
341,0,2015,1,2,20:23,83.28,Chip Transaction,838425044734233142,Mira Loma,CA,91752.0,4814,,No
219,0,2015,1,4,06:27,71.05,Chip Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
390,0,2015,1,4,16:54,55.47,Chip Transaction,3414527459579106770,Monterey Park,CA,91754.0,5651,,No
162,0,2015,1,7,06:04,120.35,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
438,0,2015,1,7,11:22,219.23,Chip Transaction,9137769173591184401,La Verne,CA,91750.0,7210,,No
219,0,2015,1,10,05:20,1.0,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
269,0,2015,1,10,13:08,108.96,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
119,0,2015,1,10,20:06,105.25,Chip Transaction,-5023497618971072366,Mira Loma,CA,91752.0,5812,,No
393,0,2015,1,13,06:27,1.0,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
335,0,2015,1,14,06:22,14.12,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
399,0,2015,1,17,09:58,31.69,Chip Transaction,3952145593743244256,La Verne,CA,91750.0,7538,,No
181,0,2015,1,21,06:06,155.65,Chip Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
478,0,2015,1,21,09:59,170.64,Chip Transaction,4055257078481058705,La Verne,CA,91750.0,7538,,No
105,0,2015,1,22,06:13,1.0,Chip Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
216,0,2015,1,24,06:32,144.95,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
204,0,2015,1,25,06:36,133.87,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
69,0,2015,1,26,06:18,139.74,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
43,0,2015,1,26,06:48,103.27,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
328,0,2015,1,26,16:38,171.63,Online Transaction,4241336128694185533,ONLINE,,,4814,,No
300,0,2015,1,28,06:35,190.57,Chip Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,Bad PIN,No
227,0,2015,1,30,13:37,1.0,Chip Transaction,7702894535030965711,Saint Michael,MN,55376.0,5411,,No
183,0,2015,1,31,06:25,86.0,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
106,0,2015,1,31,10:54,68.37,Chip Transaction,-86825621511712373,La Verne,CA,91750.0,7230,,No
83,0,2015,2,1,13:00,41.09,Chip Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
337,0,2015,2,1,13:14,51.23,Chip Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
249,0,2015,2,1,13:26,106.18,Chip Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
362,0,2015,2,3,19:09,1.0,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
440,0,2015,2,4,13:15,147.65,Chip Transaction,5954199008134408734,Chicago,IL,60659.0,5812,,No
20,0,2015,2,5,09:45,58.54,Chip Transaction,-2472481739355111587,Chicago,IL,60659.0,7538,,No
195,0,2015,2,5,13:05,165.13,Chip Transaction,-5162038175624867091,Chicago,IL,60659.0,5541,,No
177,0,2015,2,9,13:50,37.05,Chip Transaction,-5162038175624867091,Chicago,IL,60659.0,5541,,No
416,0,2015,2,10,06:46,32.41,Chip Transaction,-5475680618560174533,Chicago,IL,60661.0,5942,,No
474,0,2015,2,16,06:19,9.15,Chip Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
6,0,2015,2,16,13:10,37.53,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
69,0,2015,2,17,06:07,21.5,Chip Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
126,0,2015,2,18,06:13,127.43,Chip Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
398,0,2015,2,18,19:22,179.91,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
465,0,2015,2,20,05:35,123.41,Chip Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
159,0,2015,2,25,05:56,83.54,Chip Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
247,0,2015,2,28,13:37,131.9,Chip Transaction,1878448597312197393,La Verne,CA,91750.0,5310,,No
202,0,2015,3,1,13:03,87.06,Chip Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
147,0,2015,3,1,13:09,92.62,Chip Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
471,0,2015,3,1,13:16,63.9,Chip Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
142,0,2015,3,2,20:26,161.87,Chip Transaction,-5023497618971072366,Mira Loma,CA,91752.0,5812,,No
431,0,2015,3,3,06:18,1.0,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
198,0,2015,3,3,06:30,1.0,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
404,0,2015,3,7,12:09,178.21,Swipe Transaction,-1605794445852049456,La Verne,CA,91750.0,5812,,No
425,0,2015,3,7,13:09,73.33,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
153,0,2015,3,12,13:11,168.78,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
491,0,2015,3,17,06:54,38.07,Chip Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
375,0,2015,3,19,15:29,233.65,Chip Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
383,0,2015,3,20,07:07,78.48,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
141,0,2015,3,20,21:35,128.69,Chip Transaction,-3265671264153192329,Monterey Park,CA,91754.0,7832,,No
312,0,2015,3,22,20:49,51.86,Online Transaction,-4241409341442030551,ONLINE,,,7349,,No
164,0,2015,3,24,06:34,13.3,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
313,0,2015,3,24,20:12,1.0,Swipe Transaction,-1605794445852049456,La Verne,CA,91750.0,5812,,No
20,0,2015,3,25,06:52,157.51,Chip Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
81,0,2015,3,26,06:09,124.06,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
68,0,2015,3,26,06:48,98.21,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
130,0,2015,3,26,20:46,1.0,Online Transaction,-9092677072201095172,ONLINE,,,4900,,No
86,0,2015,3,27,13:59,211.48,Chip Transaction,1878448597312197393,La Verne,CA,91750.0,5310,,No
217,0,2015,3,28,06:34,99.25,Chip Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
420,0,2015,3,29,06:09,150.41,Chip Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
471,0,2015,4,1,10:52,89.92,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
304,0,2015,4,2,05:34,1.0,Chip Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
402,0,2015,4,4,13:33,175.22,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
370,0,2015,4,5,06:53,128.81,Chip Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
344,0,2015,4,6,05:24,74.63,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
340,0,2015,4,8,14:26,127.34,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
383,0,2015,4,11,06:14,160.24,Chip Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
395,0,2015,4,12,13:04,146.75,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
444,0,2015,4,13,06:30,1.0,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
424,0,2015,4,13,13:25,1.0,Online Transaction,-9092677072201095172,ONLINE,,,4900,,No
160,0,2015,4,19,06:12,152.98,Chip Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
177,0,2015,4,20,09:27,30.52,Chip Transaction,3952145593743244256,La Verne,CA,91750.0,7538,,No
116,0,2015,4,23,09:54,1.0,Chip Transaction,7945328079774550558,La Verne,CA,91750.0,4900,,No
195,0,2015,4,25,06:16,122.06,Chip Transaction,-4282466774399734331,Mira Loma,CA,91752.0,4829,,No
382,0,2015,4,25,06:33,1.0,Chip Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
489,0,2015,4,26,05:34,49.12,Chip Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
326,0,2015,4,26,06:19,163.21,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
85,0,2015,4,26,14:24,1.0,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
288,0,2015,5,1,16:40,1.0,Online Transaction,4241336128694185533,ONLINE,,,4814,,No
80,0,2015,5,1,20:25,1.0,Chip Transaction,-4534603528863745258,Hawthorne,CA,90250.0,5812,,No
151,0,2015,5,3,06:12,16.38,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
60,0,2015,5,5,13:48,97.26,Chip Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
60,0,2015,5,6,05:58,37.15,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
353,0,2015,5,15,20:00,219.01,Chip Transaction,-4500542936415012428,La Verne,CA,91750.0,5814,,No
27,0,2015,5,16,20:41,129.19,Chip Transaction,-2474135582844411583,La Verne,CA,91750.0,7349,,No
441,0,2015,5,17,06:41,88.56,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
42,0,2015,5,17,16:35,198.79,Chip Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
168,0,2015,5,19,06:49,1.0,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
422,0,2015,5,20,07:03,164.44,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
85,0,2015,5,22,06:57,69.93,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
176,0,2015,5,23,05:06,51.16,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
16,0,2015,5,23,21:19,142.54,Chip Transaction,-8135850083113399757,La Verne,CA,91750.0,8043,,No
97,0,2015,5,31,11:35,54.83,Chip Transaction,6666504894937430109,La Verne,CA,91750.0,5499,,No
453,0,2015,6,3,05:38,105.76,Chip Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
493,0,2015,6,6,19:52,81.61,Online Transaction,-8338381919281017248,ONLINE,,,4899,,No
197,0,2015,6,7,06:48,116.44,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
97,0,2015,6,7,13:11,46.72,Chip Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
64,0,2015,6,7,13:13,169.6,Chip Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
329,0,2015,6,7,13:23,1.0,Chip Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
340,0,2015,6,9,13:02,145.1,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
4,0,2015,6,10,06:03,1.0,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
1,0,2015,6,10,08:02,25.61,Swipe Transaction,5445101915276107289,La Verne,CA,91750.0,5193,,No
21,0,2015,6,11,14:42,134.94,Chip Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
111,0,2015,6,11,20:37,1.0,Online Transaction,-4241409341442030551,ONLINE,,,7349,,No
56,0,2015,6,14,06:22,104.44,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
65,0,2015,6,15,06:56,1.0,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
329,0,2015,6,16,06:37,7.13,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
97,0,2015,6,16,07:32,3.19,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
143,0,2015,6,17,13:02,1.0,Chip Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
367,0,2015,6,17,13:15,1.0,Chip Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
434,0,2015,6,17,13:25,267.67,Chip Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
124,0,2015,6,19,09:34,74.54,Online Transaction,-9092677072201095172,ONLINE,,,4900,Bad Expiration,No
166,0,2015,6,22,06:41,1.0,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
85,0,2015,6,24,06:33,42.0,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
75,0,2015,6,25,06:54,93.32,Chip Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
343,0,2015,6,26,06:14,57.72,Chip Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
494,0,2015,6,26,12:31,1.0,Online Transaction,-7421093378627544099,ONLINE,,,5311,,No
423,0,2015,6,27,06:47,13.12,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
293,0,2015,6,28,07:00,191.79,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
443,0,2015,6,29,06:31,1.0,Chip Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
58,0,2015,7,1,13:17,1.0,Swipe Transaction,-1605794445852049456,La Verne,CA,91750.0,5812,,No
137,0,2015,7,1,19:07,56.93,Chip Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
98,0,2015,7,2,11:43,1.0,Chip Transaction,-1007477596717646975,Anchorage,AK,99504.0,3780,,No
191,0,2015,7,4,06:42,12.21,Chip Transaction,-5475680618560174533,Lemoore,CA,93245.0,5942,,No
242,0,2015,7,4,20:14,1.0,Swipe Transaction,5205099864768539121,Farmersville,CA,93223.0,5812,,No
318,0,2015,7,5,20:19,1.0,Chip Transaction,4751695835751691036,Hanford,CA,93230.0,5814,,No
48,0,2015,7,6,03:02,96.13,Chip Transaction,-1007477596717646975,Anchorage,AK,99504.0,3780,,No
447,0,2015,7,6,03:17,112.2,Chip Transaction,-1007477596717646975,Anchorage,AK,99504.0,3780,,No
31,0,2015,7,7,10:29,21.11,Online Transaction,-9092677072201095172,ONLINE,,,4900,,No
390,0,2015,7,9,10:14,82.09,Chip Transaction,9137769173591184401,La Verne,CA,91750.0,7210,,No
276,0,2015,7,11,13:47,16.84,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
19,0,2015,7,12,07:28,124.53,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
153,0,2015,7,18,06:28,1.0,Chip Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
382,0,2015,7,23,13:40,104.34,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
67,0,2015,7,24,06:40,110.84,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
365,0,2015,7,29,13:38,290.36,Chip Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
371,0,2015,7,31,13:49,1.0,Chip Transaction,2027553650310142703,Marlton,NJ,8053.0,5541,,No
213,0,2015,8,1,06:26,317.76,Online Transaction,-7421093378627544099,ONLINE,,,5311,Bad Expiration,No
142,0,2015,8,1,19:43,155.02,Chip Transaction,792585973704216220,Marlton,NJ,8053.0,5812,,No
375,0,2015,8,6,06:24,246.77,Chip Transaction,-5475680618560174533,Pitman,NJ,8071.0,5942,,No
231,0,2015,8,6,13:17,167.75,Chip Transaction,2027553650310142703,Marlton,NJ,8053.0,5541,,No
212,0,2015,8,8,06:23,9.32,Chip Transaction,-4282466774399734331,Runnemede,NJ,8078.0,4829,,No
78,0,2015,8,9,10:14,146.55,Chip Transaction,-3345936507911876459,Mount Holly,NJ,8060.0,7538,,No
213,0,2015,8,12,06:51,33.13,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
115,0,2015,8,13,21:58,82.62,Chip Transaction,4434427063325520328,Las Vegas,NV,89129.0,5813,,No
91,0,2015,8,14,12:42,1.0,Swipe Transaction,2027553650310142703,Las Vegas,NV,89129.0,5541,,No
269,0,2015,8,14,12:43,32.01,Swipe Transaction,2027553650310142703,Las Vegas,NV,89129.0,5541,,No
410,0,2015,8,14,12:50,167.04,Swipe Transaction,2027553650310142703,Las Vegas,NV,89129.0,5541,,No
380,0,2015,8,18,06:40,127.71,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
488,0,2015,8,21,12:39,177.95,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
167,0,2015,8,25,06:22,1.0,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
57,0,2015,8,27,06:27,1.0,Chip Transaction,-245178307025547046,La Verne,CA,91750.0,5311,Insufficient Balance,No
283,0,2015,8,28,06:35,184.59,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
25,0,2015,8,30,06:51,178.24,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
368,0,2015,8,31,20:06,108.3,Chip Transaction,-5023497618971072366,Mira Loma,CA,91752.0,5812,,No
446,0,2015,9,1,05:38,126.1,Chip Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
65,0,2015,9,6,06:37,164.31,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
408,0,2015,9,8,13:22,105.73,Chip Transaction,-4500542936415012428,La Verne,CA,91750.0,5814,,No
247,0,2015,9,11,16:38,136.17,Chip Transaction,-3868767358751119030,Newport Beach,CA,92661.0,5651,,No
253,0,2015,9,15,06:36,160.0,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
386,0,2015,9,16,06:58,82.16,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
455,0,2015,9,16,13:06,60.56,Chip Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
43,0,2015,9,17,06:03,122.92,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
96,0,2015,9,21,16:51,284.24,Chip Transaction,-6790000901983936116,Yorba Linda,CA,92886.0,5310,,No
41,0,2015,9,22,06:41,17.53,Chip Transaction,-5467922351692495955,Yorba Linda,CA,92886.0,5912,,No
499,0,2015,9,23,13:13,53.26,Chip Transaction,-2744911404133435018,Yorba Linda,CA,92885.0,5812,,No
226,0,2015,9,26,16:35,1.0,Chip Transaction,8080934608468946743,Monterey Park,CA,91754.0,5310,,No
261,0,2015,9,27,06:06,127.44,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
166,0,2015,10,3,06:45,44.76,Chip Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
435,0,2015,10,3,20:13,1.0,Online Transaction,4241336128694185533,ONLINE,,,4814,,No
278,0,2015,10,4,06:41,84.73,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
88,0,2015,10,5,16:35,218.26,Chip Transaction,-5149532407043754225,La Verne,CA,91750.0,5655,Technical Glitch,No
378,0,2015,10,6,12:31,60.01,Chip Transaction,-5023497618971072366,Mira Loma,CA,91752.0,5812,,No
177,0,2015,10,6,13:09,67.85,Chip Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
426,0,2015,10,6,13:11,214.92,Chip Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
402,0,2015,10,6,13:25,89.75,Chip Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
196,0,2015,10,7,06:13,1.0,Chip Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
306,0,2015,10,7,06:37,149.22,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
266,0,2015,10,8,08:20,186.55,Swipe Transaction,5445101915276107289,La Verne,CA,91750.0,5193,,No
267,0,2015,10,10,06:15,73.0,Chip Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
73,0,2015,10,12,17:57,101.36,Online Transaction,-521141999023077663,ONLINE,,,5815,,No
7,0,2015,10,14,10:39,1.0,Chip Transaction,9137769173591184401,La Verne,CA,91750.0,7210,,No
407,0,2015,10,15,06:12,15.57,Chip Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
475,0,2015,10,15,09:33,61.64,Chip Transaction,3952145593743244256,La Verne,CA,91750.0,7538,,No
296,0,2015,10,23,16:34,96.77,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
163,0,2015,10,24,07:27,37.07,Swipe Transaction,5445101915276107289,La Verne,CA,91750.0,5193,,No
484,0,2015,10,24,08:06,58.4,Online Transaction,-4956618006720593695,ONLINE,,,5193,,No
84,0,2015,10,25,20:08,79.57,Swipe Transaction,-1605794445852049456,La Verne,CA,91750.0,5812,,No
71,0,2015,10,27,09:38,4.65,Chip Transaction,-3345936507911876459,La Verne,CA,91750.0,7538,,No
54,0,2015,10,30,08:16,67.14,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
392,0,2015,11,2,06:39,189.24,Chip Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
46,0,2015,11,3,06:53,39.1,Chip Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
398,0,2015,11,3,10:27,12.97,Chip Transaction,9137769173591184401,La Verne,CA,91750.0,7210,,No
431,0,2015,11,4,13:18,268.86,Chip Transaction,-4500542936415012428,La Verne,CA,91750.0,5814,,No
237,0,2015,11,7,06:16,109.51,Chip Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
103,0,2015,11,11,06:24,23.95,Chip Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
209,0,2015,11,14,06:39,145.32,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
41,0,2015,11,15,06:22,112.12,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
315,0,2015,11,15,11:56,41.31,Chip Transaction,6666504894937430109,La Verne,CA,91750.0,5499,,No
467,0,2015,11,15,12:55,85.98,Online Transaction,-8194607650924472520,ONLINE,,,3001,,Yes
453,0,2015,11,15,13:19,65.2,Online Transaction,-7759074308363763111,ONLINE,,,5651,,Yes
267,0,2015,11,16,09:41,175.02,Online Transaction,-551332107213382088,ONLINE,,,4411,,Yes
385,0,2015,11,16,09:46,148.56,Online Transaction,4872340518840476610,ONLINE,,,5732,,Yes
262,0,2015,11,16,11:20,1.0,Online Transaction,-8566951830324093739,ONLINE,,,3640,,Yes
